timestamp, system, entity , value (°c)
1625581729.527, lauv-roald, Power Supply, 26.000
1625581729.712, lauv-roald, Oxygen Sensor, 14.151
1625581729.712, lauv-roald, Motor Controller (MCU), 29.000
1625581729.712, lauv-roald, Motor Controller (Bridge), 33.000
1625581729.712, lauv-roald, Motor, 38.000
1625581729.727, lauv-roald, Power Supply, 26.000
1625581729.751, lauv-roald, DVL, 14.349
1625581729.927, lauv-roald, Power Supply, 26.000
1625581729.951, lauv-roald, DVL, 14.354
1625581729.952, lauv-roald, Mainboard (Core), 48.375
1625581729.952, lauv-roald, Mainboard (SuperIO), 42.125
1625581729.953, lauv-roald, Mainboard (Board), 39.812
1625581730.012, lauv-roald, SmartX, 14.204
1625581730.093, lauv-roald, Power Supply, 26.000
1625581730.100, lauv-roald, Power Supply, 26.000
1625581730.129, lauv-roald, Power Supply, 26.000
1625581730.153, lauv-roald, DVL, 14.350
1625581730.326, lauv-roald, Power Supply, 26.000
1625581730.512, lauv-roald, SmartX, 14.139
1625581730.551, lauv-roald, DVL, 14.354
1625581730.712, lauv-roald, Oxygen Sensor, 14.166
1625581730.751, lauv-roald, DVL, 14.356
1625581730.828, lauv-roald, Power Supply, 26.000
1625581730.952, lauv-roald, Mainboard (Core), 48.375
1625581730.952, lauv-roald, Mainboard (SuperIO), 42.125
1625581730.952, lauv-roald, Mainboard (Board), 39.812
1625581730.953, lauv-roald, DVL, 14.356
1625581731.012, lauv-roald, SmartX, 14.141
1625581731.029, lauv-roald, Power Supply, 26.000
1625581731.124, lauv-roald, Power Supply, 26.000
1625581731.227, lauv-roald, Power Supply, 26.000
1625581731.353, lauv-roald, DVL, 14.358
1625581731.429, lauv-roald, Power Supply, 26.000
1625581731.512, lauv-roald, SmartX, 14.190
1625581731.552, lauv-roald, DVL, 14.363
1625581731.628, lauv-roald, Power Supply, 26.000
1625581731.712, lauv-roald, Oxygen Sensor, 14.158
1625581731.757, lauv-roald, DVL, 14.368
1625581731.812, lauv-roald, Motor Controller (MCU), 29.000
1625581731.812, lauv-roald, Motor Controller (Bridge), 33.000
1625581731.812, lauv-roald, Motor, 38.000
1625581731.952, lauv-roald, Mainboard (Core), 48.312
1625581731.952, lauv-roald, Mainboard (SuperIO), 42.125
1625581731.952, lauv-roald, Mainboard (Board), 39.750
1625581732.012, lauv-roald, SmartX, 14.155
1625581732.128, lauv-roald, Power Supply, 26.000
1625581732.155, lauv-roald, DVL, 14.357
1625581732.169, lauv-roald, Power Supply, 26.000
1625581732.177, lauv-roald, Power Supply, 26.000
1625581732.328, lauv-roald, Power Supply, 26.000
1625581732.358, lauv-roald, DVL, 14.363
1625581732.512, lauv-roald, SmartX, 14.153
1625581732.530, lauv-roald, Power Supply, 26.000
1625581732.553, lauv-roald, DVL, 14.366
1625581732.712, lauv-roald, Oxygen Sensor, 14.161
1625581732.728, lauv-roald, Power Supply, 26.000
1625581732.928, lauv-roald, Power Supply, 26.000
1625581732.952, lauv-roald, Mainboard (Core), 48.312
1625581732.952, lauv-roald, Mainboard (SuperIO), 42.125
1625581732.952, lauv-roald, Mainboard (Board), 39.750
1625581732.953, lauv-roald, DVL, 14.363
1625581733.012, lauv-roald, SmartX, 14.206
1625581733.153, lauv-roald, DVL, 14.358
1625581733.199, lauv-roald, Power Supply, 26.000
1625581733.206, lauv-roald, Power Supply, 26.000
1625581733.359, lauv-roald, DVL, 14.365
1625581733.430, lauv-roald, Power Supply, 26.000
1625581733.511, lauv-roald, SmartX, 14.231
1625581733.630, lauv-roald, Power Supply, 26.000
1625581733.712, lauv-roald, Oxygen Sensor, 14.155
1625581733.760, lauv-roald, DVL, 14.365
1625581733.829, lauv-roald, Power Supply, 26.000
1625581733.912, lauv-roald, Motor Controller (MCU), 29.000
1625581733.912, lauv-roald, Motor Controller (Bridge), 33.000
1625581733.912, lauv-roald, Motor, 38.000
1625581733.952, lauv-roald, Mainboard (Core), 48.437
1625581733.952, lauv-roald, Mainboard (SuperIO), 42.125
1625581733.952, lauv-roald, Mainboard (Board), 39.625
1625581733.957, lauv-roald, DVL, 14.369
1625581734.011, lauv-roald, SmartX, 14.177
1625581734.030, lauv-roald, Power Supply, 26.000
1625581734.157, lauv-roald, DVL, 14.361
1625581734.231, lauv-roald, Power Supply, 26.000
1625581734.239, lauv-roald, Power Supply, 26.000
1625581734.512, lauv-roald, SmartX, 14.165
1625581734.553, lauv-roald, DVL, 14.368
1625581734.712, lauv-roald, Oxygen Sensor, 14.170
1625581734.730, lauv-roald, Power Supply, 26.000
1625581734.754, lauv-roald, DVL, 14.365
1625581734.931, lauv-roald, Power Supply, 26.000
1625581734.951, lauv-roald, DVL, 14.366
1625581734.952, lauv-roald, Mainboard (Core), 48.437
1625581734.952, lauv-roald, Mainboard (SuperIO), 42.125
1625581734.952, lauv-roald, Mainboard (Board), 39.625
1625581735.011, lauv-roald, SmartX, 14.161
1625581735.130, lauv-roald, Power Supply, 26.000
1625581735.262, lauv-roald, Power Supply, 26.000
1625581735.269, lauv-roald, Power Supply, 26.000
1625581735.353, lauv-roald, DVL, 14.368
1625581735.512, lauv-roald, SmartX, 14.168
1625581735.532, lauv-roald, Power Supply, 26.000
1625581735.553, lauv-roald, DVL, 14.373
1625581735.712, lauv-roald, Oxygen Sensor, 14.156
1625581735.751, lauv-roald, DVL, 14.369
1625581735.952, lauv-roald, Mainboard (Core), 48.500
1625581735.952, lauv-roald, Mainboard (SuperIO), 42.062
1625581735.952, lauv-roald, Mainboard (Board), 39.750
1625581736.011, lauv-roald, SmartX, 14.257
1625581736.012, lauv-roald, Motor Controller (MCU), 29.000
1625581736.012, lauv-roald, Motor Controller (Bridge), 33.000
1625581736.012, lauv-roald, Motor, 38.000
1625581736.032, lauv-roald, Power Supply, 26.000
1625581736.154, lauv-roald, DVL, 14.361
1625581736.232, lauv-roald, Power Supply, 26.000
1625581736.293, lauv-roald, Power Supply, 26.000
1625581736.301, lauv-roald, Power Supply, 26.000
1625581736.357, lauv-roald, DVL, 14.365
1625581736.432, lauv-roald, Power Supply, 26.000
1625581736.511, lauv-roald, SmartX, 14.211
1625581736.559, lauv-roald, DVL, 14.365
1625581736.632, lauv-roald, Power Supply, 26.000
1625581736.712, lauv-roald, Oxygen Sensor, 14.161
1625581736.833, lauv-roald, Power Supply, 26.000
1625581736.952, lauv-roald, Mainboard (Core), 48.500
1625581736.952, lauv-roald, Mainboard (SuperIO), 42.062
1625581736.952, lauv-roald, Mainboard (Board), 39.750
1625581736.958, lauv-roald, DVL, 14.364
1625581737.011, lauv-roald, SmartX, 14.159
1625581737.169, lauv-roald, DVL, 14.362
1625581737.334, lauv-roald, Power Supply, 26.000
1625581737.342, lauv-roald, Power Supply, 26.000
1625581737.356, lauv-roald, DVL, 14.368
1625581737.511, lauv-roald, SmartX, 14.153
1625581737.533, lauv-roald, Power Supply, 26.000
1625581737.712, lauv-roald, Oxygen Sensor, 14.169
1625581737.734, lauv-roald, Power Supply, 26.000
1625581737.755, lauv-roald, DVL, 14.366
1625581737.934, lauv-roald, Power Supply, 26.000
1625581737.952, lauv-roald, Mainboard (Core), 48.562
1625581737.952, lauv-roald, Mainboard (SuperIO), 42.000
1625581737.952, lauv-roald, Mainboard (Board), 39.750
1625581737.953, lauv-roald, DVL, 14.375
1625581738.011, lauv-roald, SmartX, 14.143
1625581738.012, lauv-roald, Motor Controller (MCU), 29.000
1625581738.012, lauv-roald, Motor Controller (Bridge), 33.000
1625581738.012, lauv-roald, Motor, 38.000
1625581738.134, lauv-roald, Power Supply, 26.000
1625581738.156, lauv-roald, DVL, 14.366
1625581738.356, lauv-roald, Power Supply, 26.000
1625581738.363, lauv-roald, Power Supply, 26.000
1625581738.511, lauv-roald, SmartX, 14.144
1625581738.551, lauv-roald, DVL, 14.369
1625581738.633, lauv-roald, Power Supply, 26.000
1625581738.711, lauv-roald, Oxygen Sensor, 14.149
1625581738.753, lauv-roald, DVL, 14.371
1625581738.834, lauv-roald, Power Supply, 26.000
1625581738.950, lauv-roald, DVL, 14.369
1625581738.952, lauv-roald, Mainboard (Core), 48.562
1625581738.952, lauv-roald, Mainboard (SuperIO), 42.000
1625581738.952, lauv-roald, Mainboard (Board), 39.750
1625581739.011, lauv-roald, SmartX, 14.135
1625581739.034, lauv-roald, Power Supply, 26.000
1625581739.234, lauv-roald, Power Supply, 26.000
1625581739.355, lauv-roald, DVL, 14.364
1625581739.386, lauv-roald, Power Supply, 26.000
1625581739.393, lauv-roald, Power Supply, 26.000
1625581739.436, lauv-roald, Power Supply, 26.000
1625581739.511, lauv-roald, SmartX, 14.204
1625581739.551, lauv-roald, DVL, 14.370
1625581739.711, lauv-roald, Oxygen Sensor, 14.142
1625581739.752, lauv-roald, DVL, 14.362
1625581739.936, lauv-roald, Power Supply, 26.000
1625581739.952, lauv-roald, Mainboard (Core), 48.500
1625581739.952, lauv-roald, Mainboard (SuperIO), 42.062
1625581739.952, lauv-roald, Mainboard (Board), 39.812
1625581740.011, lauv-roald, SmartX, 14.160
1625581740.012, lauv-roald, Motor Controller (MCU), 29.000
1625581740.012, lauv-roald, Motor Controller (Bridge), 33.000
1625581740.012, lauv-roald, Motor, 38.000
1625581740.135, lauv-roald, Power Supply, 26.000
1625581740.153, lauv-roald, DVL, 14.358
1625581740.335, lauv-roald, Power Supply, 26.000
1625581740.350, lauv-roald, DVL, 14.364
1625581740.417, lauv-roald, Power Supply, 26.000
1625581740.426, lauv-roald, Power Supply, 26.000
1625581740.511, lauv-roald, SmartX, 14.163
1625581740.535, lauv-roald, Power Supply, 26.000
1625581740.550, lauv-roald, DVL, 14.361
1625581740.711, lauv-roald, Oxygen Sensor, 14.143
1625581740.734, lauv-roald, Power Supply, 26.000
1625581740.950, lauv-roald, DVL, 14.354
1625581740.952, lauv-roald, Mainboard (Core), 48.500
1625581740.952, lauv-roald, Mainboard (SuperIO), 42.062
1625581740.952, lauv-roald, Mainboard (Board), 39.812
1625581741.011, lauv-roald, SmartX, 14.242
1625581741.149, lauv-roald, DVL, 14.353
1625581741.235, lauv-roald, Power Supply, 26.000
1625581741.350, lauv-roald, DVL, 14.360
1625581741.438, lauv-roald, Power Supply, 26.000
1625581741.452, lauv-roald, Power Supply, 26.000
1625581741.460, lauv-roald, Power Supply, 26.000
1625581741.511, lauv-roald, SmartX, 14.149
1625581741.636, lauv-roald, Power Supply, 26.000
1625581741.711, lauv-roald, Oxygen Sensor, 14.145
1625581741.751, lauv-roald, DVL, 14.351
1625581741.836, lauv-roald, Power Supply, 26.000
1625581741.952, lauv-roald, Mainboard (Core), 48.187
1625581741.952, lauv-roald, Mainboard (SuperIO), 42.125
1625581741.952, lauv-roald, Mainboard (Board), 39.937
1625581741.955, lauv-roald, DVL, 14.353
1625581742.011, lauv-roald, SmartX, 14.123
1625581742.012, lauv-roald, Motor Controller (MCU), 29.000
1625581742.012, lauv-roald, Motor Controller (Bridge), 33.000
1625581742.012, lauv-roald, Motor, 38.000
1625581742.037, lauv-roald, Power Supply, 26.000
1625581742.159, lauv-roald, DVL, 14.352
1625581742.486, lauv-roald, Power Supply, 26.000
1625581742.493, lauv-roald, Power Supply, 26.000
1625581742.511, lauv-roald, SmartX, 14.119
1625581742.538, lauv-roald, Power Supply, 26.000
1625581742.558, lauv-roald, DVL, 14.357
1625581742.711, lauv-roald, Oxygen Sensor, 14.146
1625581742.738, lauv-roald, Power Supply, 26.000
1625581742.753, lauv-roald, DVL, 14.358
1625581742.937, lauv-roald, Power Supply, 26.000
1625581742.952, lauv-roald, Mainboard (Core), 48.187
1625581742.952, lauv-roald, Mainboard (SuperIO), 42.125
1625581742.952, lauv-roald, Mainboard (Board), 39.937
1625581742.959, lauv-roald, DVL, 14.359
1625581743.011, lauv-roald, SmartX, 14.135
1625581743.137, lauv-roald, Power Supply, 26.000
1625581743.337, lauv-roald, Power Supply, 26.000
1625581743.358, lauv-roald, DVL, 14.351
1625581743.511, lauv-roald, SmartX, 14.293
1625581743.520, lauv-roald, Power Supply, 26.000
1625581743.528, lauv-roald, Power Supply, 26.000
1625581743.558, lauv-roald, DVL, 14.357
1625581743.711, lauv-roald, Oxygen Sensor, 14.127
1625581743.754, lauv-roald, DVL, 14.356
1625581743.839, lauv-roald, Power Supply, 26.000
1625581743.952, lauv-roald, Mainboard (Core), 48.312
1625581743.952, lauv-roald, Mainboard (SuperIO), 42.125
1625581743.952, lauv-roald, Mainboard (Board), 39.750
1625581744.011, lauv-roald, SmartX, 14.185
1625581744.038, lauv-roald, Power Supply, 26.000
1625581744.112, lauv-roald, Motor Controller (MCU), 29.000
1625581744.112, lauv-roald, Motor Controller (Bridge), 33.000
1625581744.112, lauv-roald, Motor, 38.000
1625581744.153, lauv-roald, DVL, 14.347
1625581744.239, lauv-roald, Power Supply, 26.000
1625581744.355, lauv-roald, DVL, 14.353
1625581744.438, lauv-roald, Power Supply, 26.000
1625581744.511, lauv-roald, SmartX, 14.131
1625581744.550, lauv-roald, DVL, 14.351
1625581744.558, lauv-roald, Power Supply, 26.000
1625581744.639, lauv-roald, Power Supply, 26.000
1625581744.711, lauv-roald, Oxygen Sensor, 14.169
1625581744.952, lauv-roald, Mainboard (Core), 48.312
1625581744.952, lauv-roald, Mainboard (SuperIO), 42.125
1625581744.952, lauv-roald, Mainboard (Board), 39.750
1625581744.954, lauv-roald, DVL, 14.353
1625581745.011, lauv-roald, SmartX, 14.210
1625581745.139, lauv-roald, Power Supply, 26.000
1625581745.154, lauv-roald, DVL, 14.350
1625581745.339, lauv-roald, Power Supply, 26.000
1625581745.352, lauv-roald, DVL, 14.361
1625581745.511, lauv-roald, SmartX, 14.189
1625581745.539, lauv-roald, Power Supply, 26.000
1625581745.579, lauv-roald, Power Supply, 26.000
1625581745.586, lauv-roald, Power Supply, 26.000
1625581745.711, lauv-roald, Oxygen Sensor, 14.135
1625581745.740, lauv-roald, Power Supply, 26.000
1625581745.756, lauv-roald, DVL, 14.353
1625581745.939, lauv-roald, Power Supply, 26.000
1625581745.952, lauv-roald, Mainboard (Core), 48.312
1625581745.952, lauv-roald, Mainboard (SuperIO), 41.937
1625581745.952, lauv-roald, Mainboard (Board), 39.750
1625581745.957, lauv-roald, DVL, 14.360
1625581746.011, lauv-roald, SmartX, 14.409
1625581746.112, lauv-roald, Motor Controller (MCU), 29.000
1625581746.112, lauv-roald, Motor Controller (Bridge), 33.000
1625581746.112, lauv-roald, Motor, 38.000
1625581746.157, lauv-roald, DVL, 14.348
1625581746.440, lauv-roald, Power Supply, 26.000
1625581746.511, lauv-roald, SmartX, 14.408
1625581746.559, lauv-roald, DVL, 14.353
1625581746.610, lauv-roald, Power Supply, 26.000
1625581746.617, lauv-roald, Power Supply, 26.000
1625581746.647, lauv-roald, Power Supply, 26.000
1625581746.711, lauv-roald, Oxygen Sensor, 14.204
1625581746.755, lauv-roald, DVL, 14.357
1625581746.842, lauv-roald, Power Supply, 26.000
1625581746.952, lauv-roald, Mainboard (Core), 48.312
1625581746.952, lauv-roald, Mainboard (SuperIO), 41.937
1625581746.952, lauv-roald, Mainboard (Board), 39.750
1625581746.959, lauv-roald, DVL, 14.364
1625581747.010, lauv-roald, SmartX, 14.414
1625581747.040, lauv-roald, Power Supply, 26.000
1625581747.241, lauv-roald, Power Supply, 26.000
1625581747.351, lauv-roald, DVL, 14.377
1625581747.511, lauv-roald, SmartX, 14.388
1625581747.550, lauv-roald, DVL, 14.397
1625581747.641, lauv-roald, Power Supply, 26.000
1625581747.648, lauv-roald, Power Supply, 26.000
1625581747.711, lauv-roald, Oxygen Sensor, 14.360
1625581747.741, lauv-roald, Power Supply, 26.000
1625581747.752, lauv-roald, DVL, 14.417
1625581747.941, lauv-roald, Power Supply, 26.000
1625581747.952, lauv-roald, Mainboard (Core), 48.375
1625581747.952, lauv-roald, Mainboard (SuperIO), 42.000
1625581747.952, lauv-roald, Mainboard (Board), 39.750
1625581748.010, lauv-roald, SmartX, 14.212
1625581748.140, lauv-roald, Power Supply, 26.000
1625581748.153, lauv-roald, DVL, 14.442
1625581748.212, lauv-roald, Motor Controller (MCU), 29.000
1625581748.212, lauv-roald, Motor Controller (Bridge), 33.000
1625581748.212, lauv-roald, Motor, 38.000
1625581748.342, lauv-roald, Power Supply, 26.000
1625581748.350, lauv-roald, DVL, 14.464
1625581748.511, lauv-roald, SmartX, 14.214
1625581748.541, lauv-roald, Power Supply, 26.000
1625581748.552, lauv-roald, DVL, 14.467
1625581748.672, lauv-roald, Power Supply, 26.000
1625581748.679, lauv-roald, Power Supply, 26.000
1625581748.711, lauv-roald, Oxygen Sensor, 14.269
1625581748.952, lauv-roald, Mainboard (Core), 48.375
1625581748.952, lauv-roald, Mainboard (SuperIO), 42.000
1625581748.952, lauv-roald, Mainboard (Board), 39.750
1625581748.953, lauv-roald, DVL, 14.465
1625581749.010, lauv-roald, SmartX, 14.239
1625581749.040, lauv-roald, Power Supply, 26.000
1625581749.154, lauv-roald, DVL, 14.458
1625581749.241, lauv-roald, Power Supply, 26.000
1625581749.353, lauv-roald, DVL, 14.453
1625581749.442, lauv-roald, Power Supply, 26.000
1625581749.511, lauv-roald, SmartX, 14.410
1625581749.642, lauv-roald, Power Supply, 26.000
1625581749.701, lauv-roald, Power Supply, 26.000
1625581749.708, lauv-roald, Power Supply, 26.000
1625581749.712, lauv-roald, Oxygen Sensor, 14.154
1625581749.757, lauv-roald, DVL, 14.431
1625581749.842, lauv-roald, Power Supply, 26.000
1625581749.952, lauv-roald, Mainboard (Core), 48.625
1625581749.952, lauv-roald, Mainboard (SuperIO), 42.187
1625581749.952, lauv-roald, Mainboard (Board), 39.750
1625581749.960, lauv-roald, DVL, 14.428
1625581750.010, lauv-roald, SmartX, 14.438
1625581750.157, lauv-roald, DVL, 14.415
1625581750.312, lauv-roald, Motor Controller (MCU), 29.000
1625581750.312, lauv-roald, Motor Controller (Bridge), 33.000
1625581750.312, lauv-roald, Motor, 38.000
1625581750.342, lauv-roald, Power Supply, 26.000
1625581750.510, lauv-roald, SmartX, 14.390
1625581750.542, lauv-roald, Power Supply, 26.000
1625581750.551, lauv-roald, DVL, 14.419
1625581750.712, lauv-roald, Oxygen Sensor, 14.299
1625581750.744, lauv-roald, Power Supply, 26.000
1625581750.753, lauv-roald, Power Supply, 26.000
1625581750.757, lauv-roald, DVL, 14.428
1625581750.762, lauv-roald, Power Supply, 26.000
1625581750.944, lauv-roald, Power Supply, 26.000
1625581750.952, lauv-roald, Mainboard (Core), 48.625
1625581750.952, lauv-roald, Mainboard (SuperIO), 42.187
1625581750.952, lauv-roald, Mainboard (Board), 39.750
1625581750.958, lauv-roald, DVL, 14.444
1625581751.010, lauv-roald, SmartX, 14.355
1625581751.142, lauv-roald, Power Supply, 26.000
1625581751.359, lauv-roald, DVL, 14.460
1625581751.510, lauv-roald, SmartX, 14.281
1625581751.555, lauv-roald, DVL, 14.472
1625581751.644, lauv-roald, Power Supply, 26.000
1625581751.711, lauv-roald, Oxygen Sensor, 14.338
1625581751.755, lauv-roald, DVL, 14.479
1625581751.791, lauv-roald, Power Supply, 26.000
1625581751.844, lauv-roald, Power Supply, 26.000
1625581751.952, lauv-roald, Mainboard (Core), 48.937
1625581751.952, lauv-roald, Mainboard (SuperIO), 42.062
1625581751.952, lauv-roald, Mainboard (Board), 39.812
1625581752.010, lauv-roald, SmartX, 14.472
